      0.50    0.5047    0.0109    0.0
      1.00    0.5559    0.0106    0.0
      1.50    0.6061    0.0104    0.0
      2.00    0.6533    0.0103    0.0
      2.50    0.7136    0.0104    0.0
      3.00    0.7855    0.0107    0.0
      3.50    0.8344    0.0110    0.0
      4.00    0.8835    0.0113    0.0
      4.50    0.9330    0.0116    0.0
      5.00    0.9823    0.0120    0.0
      5.50    1.0308    0.0124    0.0
      6.00    1.0782    0.0128    0.0
      6.50    1.1239    0.0132    0.0
      7.00    1.1675    0.0138    0.0
      7.50    1.2061    0.0144    0.0
      8.00    1.2409    0.0152    0.0
      8.50    1.2739    0.0162    0.0
      9.00    1.3040    0.0174    0.0
      9.50    1.3313    0.0188    0.0
     10.00    1.3557    0.0205    0.0
     10.50    1.3764    0.0224    0.0
     11.00    1.3948    0.0247    0.0
     11.50    1.4108    0.0273    0.0
     12.00    1.4247    0.0303    0.0
     12.50    1.4371    0.0336    0.0
     13.00    1.4465    0.0373    0.0
     13.50    1.4540    0.0415    0.0
     14.00    1.4601    0.0461    0.0
     14.50    1.4637    0.0512    0.0
     15.00    1.4648    0.0568    0.0
     15.50    1.4652    0.0627    0.0
     16.00    1.4635    0.0690    0.0
     16.50    1.4593    0.0758    0.0
     17.00    1.4544    0.0828    0.0
     17.50    1.4488    0.0900    0.0
     18.00    1.4413    0.0977    0.0
     18.50    1.4352    0.1053    0.0
     19.00    1.4277    0.1131    0.0
     19.50    1.4217    0.1209    0.0
     20.00    1.4160    0.1288    0.0
     20.50    1.4098    0.1368    0.0
     21.00    1.4065    0.1445    0.0
     21.50    1.4014    0.1526    0.0
     22.00    1.3985    0.1603    0.0
     22.50    1.3960    0.1681    0.0
     23.00    1.3920    0.1763    0.0
     23.50    1.3908    0.1840    0.0
     24.00    1.3887    0.1919    0.0
     24.50    1.3859    0.2001    0.0
     25.00    1.3843    0.2081    0.0
     26.00    1.3551    0.2747    0.0
     27.00    1.3500    0.3009    0.0
     28.00    1.3466    0.3278    0.0
     29.00    1.3447    0.3553    0.0
     30.00    1.3442    0.3834    0.0
     60.00    1.2779    1.2972    0.0
     90.00    0.2540    1.7506    0.0
    120.00   -1.0030    1.3107    0.0
    150.00   -1.0851    0.4358    0.0
    180.00   -0.1235    0.0060    0.0
EOT
